Time,Agent1_x,Agent1_y,Agent2_x,Agent2_y,Agent3_x,Agent3_y,Agent4_x,Agent4_y,Agent5_x,Agent5_y,Agent6_x,Agent6_y,Agent7_x,Agent7_y,Agent8_x,Agent8_y
3.7,-8.83062384801377,8.02557976901456,-21.5693929291072,-4.43516840678155,-13.5554579051799,-20.0611368563751,3.67527998530914,-17.397517649624,7.48752773792446,0.0939869137157607,-3.0644548721678,-4.51925861771123,-9.8415879631533,-4.81131787874579,-6.43548454657903,-10.4017704627501
3.75,-9.13899718130146,8.02057793052001,-21.566601915785,-4.73246649311539,-13.1562453584295,-20.1766307401522,4.0063031567333,-17.0637647580721,7.32278529517454,0.5356948556461,-3.00686804249984,-4.48186947718306,-9.76213843785916,-4.6980881637609,-6.42995362918342,-10.3406694745855
3.8,-9.44884497396022,8.00570265109647,-21.554993871026,-5.02747144562241,-12.7534832918372,-20.2837057088093,4.32920646825847,-16.7242829875348,7.13474387057261,0.957740980356421,-2.95160599625593,-4.44600433005664,-9.68187110975727,-4.586302267739,-6.42477797178622,-10.2795084016633
3.85,-9.75977914049657,7.9809188935944,-21.5346698837382,-5.32126983288452,-12.3475273820046,-20.3823445551583,4.64368816694613,-16.3794320168005,6.92713569180035,1.36120658473502,-2.89783194174671,-4.41244532398358,-9.60078555290605,-4.4760673893682,-6.41995030772148,-10.2184216044031
3.9,-10.0713613684268,7.94622476737428,-21.5056996099087,-5.61480602667953,-11.9386963660636,-20.47251795001,4.94950733003007,-16.0295217555781,6.70343837783798,1.74733004229228,-2.84481799578526,-4.38180872597971,-9.51888370632934,-4.36744916010396,-6.41543065078383,-10.1574990703448
3.95,-10.3831161408921,7.90164870411578,-21.4681245539911,-5.90887407151389,-11.527275273865,-20.554185478487,5.24647757323371,-15.6748169765444,6.46682987763349,2.11744772963845,-2.7919471785775,-4.35455408818363,-9.43616967213305,-4.26047650947542,-6.41115495082445,-10.0967908593065
4,-10.6945427902023,7.84724643527112,-21.4219617080235,-6.20411454141814,-11.1135190541239,-20.6272969399697,5.53446046322841,-15.3155424592087,6.22015777238137,2.47294145753418,-2.73871233213301,-4.33099595464796,-9.352649493868,-4.15514671509462,-6.40717052056648,-10.0363118849852
4.05,-11.0051264297138,7.78309787507983,-21.3672074035575,-6.50101571814796,-10.6987902991868,-20.6917938404923,5.81335884521473,-14.9518884371068,5.96845410759107,2.81248903153265,-2.68471245067867,-4.31131743540915,-9.26833092359705,-4.05143048335266,-6.4037605846944,-9.97604686298474
4.1,-11.3143476623478,7.70930399975201,-21.3038412478037,-6.79991841676899,-10.2845275866039,-20.7476110121822,6.08311026700498,-14.584016163481,5.71799192917529,3.133468555082,-2.62964690298635,-4.29558502846249,-9.1832231851367,-3.94927692912289,-6.40114777142706,-9.91595527659553
4.15,-11.6216910098476,7.62598379984888,-21.2318300324946,-7.10102379451098,-9.87182818918176,-20.7946783008798,6.34368065128669,-14.2120634353179,5.47586716587065,3.43282812020168,-2.57330800724245,-4.28376413197846,-9.0973367399184,-3.84861834506852,-6.39949730405013,-9.85597623350526
4.2,-11.9266520472067,7.53327136942289,-21.1511315212789,-7.40440350379974,-9.46148924972303,-20.8329222701126,6.59505833870938,-13.8361499406372,5.24984928797469,3.70796845407545,-2.51557239118023,-4.27573475548994,-9.01068306088086,-3.74937467282319,-6.39892114976198,-9.79603310837153
4.25,-12.2287432613573,7.43131318244563,-21.0616980385373,-7.71001158761924,-9.05404986852951,-20.8622678768693,6.8372485966885,-13.4563823185665,5.04829611001102,3.95846131026341,-2.45639153565744,-4.27130700749694,-8.92327441879192,-3.65145760892673,-6.3994828785895,-9.73603788729753
4.3,-12.5274986821999,7.32026559470999,-20.9634797989505,-8.01769756205755,-8.64983263594823,-20.8826400819189,7.07026866286067,-13.0728588454464,4.88066662669198,4.19081230046193,-2.39578186054919,-4.27023600590798,-8.83512368442679,-3.55477429759764,-6.40120300446485,-9.67589515029813
4.35,-12.8224773574818,7.20029259794953,-20.8564279326411,-8.32722018446332,-8.24898345429041,-20.8939653645519,7.29414336833395,-12.6856736825405,4.75160030308762,4.44445691566567,-2.33381466943891,-4.27223592520432,-8.74624414911844,-3.45923057994178,-6.40406460268606,-9.61550564647965
4.4,-13.1132657611686,7.0715638425233,-20.7404971750109,-8.63826146371311,-7.85150877761851,-20.8961731184377,7.50890136452627,-12.2949206415081,4.59263027180998,4.76086445661377,-2.27060622564857,-4.27699295871207,-8.65664936535817,-3.36473378484638,-6.40801902194139,-9.55476943362896
4.45,-13.3994792381113,6.93425293577149,-20.6156482033201,-8.95044052953806,-7.45633889453089,-20.8891969116685,7.71457195864054,-11.900696442403,4.38728774998223,5.11535726284193,-2.20630818798629,-4.28417703473244,-8.5663530083708,-3.27119506047992,-6.41299153398566,-9.49358856904209
4.5,-13.6807625964376,6.78853601511433,-20.4818496134921,-9.26332703881356,-7.0623861022002,-20.8729755999043,7.91118254676568,-11.5031034553984,4.14115956708446,5.48710884005927,-2.14109859134044,-4.29345218062155,-8.47536875892514,-3.17853125696613,-6.41888678915227,-9.43186935161565
4.55,-13.9567899636322,6.63459058816347,-20.3390795405119,-9.57645385657732,-6.668707354528,-20.8474542867753,8.09875662021685,-11.1022519316397,3.8639808108506,5.86013605319664,-2.07517351586025,-4.30448547859905,-8.38371020706929,-3.08666638043626,-6.42559397051065,-9.36952412643842
4.6,-14.2272640232275,6.47259462652657,-20.1873269341052,-9.88932880697774,-6.27451198702749,-20.8125851303031,8.2773123099672,-10.6982617405623,3.5654949863291,6.22271606581547,-2.00873954968812,-4.31695460070495,-8.29139077600335,-2.99553264634983,-6.43299156309103,-9.30647267237128
4.65,-14.4919147469175,6.30272589557029,-20.0265925081646,-10.2014453432933,-5.87916446232843,-20.7683279980461,8.44686142575519,-10.2912636407238,3.25397912385737,6.56696245166926,-1.94200711462663,-4.33055394773273,-8.19842366491586,-2.90507116580958,-6.44095167675816,-9.24264320045432
4.7,-14.7504977322374,6.12516149909842,-19.8568893876904,-10.5122920357808,-5.48218281092619,-20.7146509769578,8.60740894050809,-9.88140011878388,2.93573924220088,6.88830030165409,-1.87518469214327,-4.34499944814351,-8.10482180931144,-2.81523230271321,-6.44934388168674,-9.17797299653288
4.75,-15.0027922492348,5.9400776156172,-19.6782434809269,-10.8213608208141,-5.08323344823152,-20.6515307465914,8.75895286690359,-9.46973018530434,2.61461813382759,7.18534271965584,-1.80847395899842,-4.36003209806572,-8.01059785714011,-2.7259757421386,-6.45803853373292,-9.11240874537841
4.8,-15.2485990912514,5.74764940150271,-19.4906936070121,-11.1281539941847,-4.6821230374231,-20.5789528263126,8.90148447097523,-9.05804404263152,2.29184724904281,7.45955380403379,-1.74206581764952,-4.37542034279249,-7.9157641588962,-2.63727031151916,-6.46690958315448,-9.04590657595071
4.85,-15.4877383155036,5.54805103585042,-19.2942914109371,-11.4321899653586,-4.27878804104841,-20.4969117086446,9.03498876741473,-8.64773503075652,1.96841740443908,7.71253553527602,-1.67613728644338,-4.39096141408962,-7.82033276977992,-2.5490935961139,-6.47583687403005,-8.9784318684712
4.9,-15.7200469489841,5.34145588196419,-19.0891010980836,-11.7330078178999,-3.87328256567382,-20.4054108918053,9.15944524239336,-8.23983635091633,1.64509546920225,7.94596468218454,-1.61084919836319,-4.40648174658511,-7.72431546199809,-2.46143138919469,-6.48470795335754,-8.90995886383017
4.95,-15.945376724678,5.12803674122095,-18.8751990201949,-12.0301707442878,-3.46576505593163,-20.3044628249694,9.27482875207247,-7.83506281307351,1.32244420452311,8.16153743719285,-1.54634464456887,-4.42183660104359,-7.62772374531512,-2.37427701544255,-6.49341941822216,-8.84047011471319
5,-16.1635919025116,4.907966176317,-18.6526731434941,-12.3232684412157,-3.05648433964553,-20.1940887798503,9.38111054826396,-7.43385523758107,1.00084428377667,8.36092200695529,-1.48274808991511,-4.43690902298648,-7.53056889404165,-2.28763056344192,-6.5018778367141,-8.76995581588003
5.05,-16.3745672190999,4.68141688255829,-18.4216224279262,-12.6119185644848,-2.64576546670899,-20.074318661912,9.47825938671274,-7.03622245868201,0.683022572668362,8.54480648471807,-1.4201650817555,-4.45160826246631,-7.43286197875855,-2.20149806005195,-6.51000028357931,-8.69841304843448
5.1,-16.5781860004568,4.44856208780003,-18.1821561442986,-12.8957673511973,-2.23399572317139,-19.9451907739429,9.56624267799493,-6.6409437940087,0.374971687268637,8.71318453846513,-1.35868247031364,-4.46586777540318,-7.33461390121025,-2.11589061597087,-6.51771453507078,-8.62584496984704
5.15,-16.7743384625615,4.20957596377886,-17.934393153557,-13.1744895215638,-1.82161114041538,-19.8067515439213,9.64502764587001,-6.24693142508893,0.0835294680203926,8.86587884182243,-1.29836905837218,-4.47964291929162,-7.23635348138995,-2.03167200569812,-6.52495896931694,-8.55225997808324
5.2,-16.9629202161674,3.96463403383198,-17.6784611696713,-13.4477875737469,-1.40908375897821,-19.6590552281146,9.71458246292114,-5.85324351512547,-0.184907962622904,9.00281948915873,-1.23927659963626,-4.49290844680529,-7.13863850847177,-1.94983612215432,-6.53168221893789,-8.47767087458376
5.25,-17.1438309846005,3.71391356428744,-17.4144960247222,-13.715390583267,-0.996909848802535,-19.5021635992501,9.77487733831938,-5.4590917005314,-0.424810714171783,9.12449508978245,-1.18144106850843,-4.50565589035075,-7.04195569728116,-1.87136535011654,-6.537842621824,-8.40209404715839
5.3,-17.3169735365827,3.45759392907646,-17.1426409518654,-13.977052614096,-0.585599233556999,-19.3361456284043,9.82588553742743,-5.06384360921778,-0.63201291046643,9.23282512881901,-1.12488412881774,-4.51789091938988,-6.94669885669476,-1.79721360511029,-6.54340751414929,-8.32554869019754
5.35,-17.4822528303506,3.19585693930818,-16.8630458989822,-14.2325508421422,-0.175665816954965,-19.1610771680355,9.8675843176142,-4.66702108502013,-0.804215393374301,9.33411130239423,-1.0696147349412,-4.52963074075871,-6.85314652041994,-1.72828938094382,-6.54835240702512,-8.24805607606073
5.4,-17.6395753605442,2.92888713161686,-16.5758668830705,-14.4816834838537,0.232380635701671,-18.9770406423578,9.89995576899962,-4.26829480309877,-0.955070903232632,9.47123361428081,-1.01563080543182,-4.54090160060092,-6.76143905203491,-1.6654383279523,-6.55266008489703,-8.16963888814195
5.45,-17.7888486954639,2.65687201100771,-16.2812653928351,-14.7242676135673,0.638041446851461,-18.7841247500598,9.92298755282687,-3.86747594866096,-1.19346163366944,9.6352286877167,-0.962920916438366,-4.55173643520161,-6.67155535440339,-1.60942472804179,-6.55631966002798,-8.09032062299418
5.5,-17.9299811893159,2.38000224566473,-15.9794078445509,-14.960136943401,1.04083472674456,-18.5824241832294,9.93667353372418,-3.46450560393242,-1.49698175516596,9.80558607320707,-0.911465969615882,-4.56217270719113,-6.58328951555316,-1.56091103046112,-6.55932561335725,-8.01012506606023
5.55,-18.0628818519148,2.09847181272652,-15.6704650941147,-15.1891396292898,1.44029987233258,-18.3720393652832,9.94101430524136,-3.05944244887723,-1.8459000656398,9.97211635668202,-0.861240796659835,-4.57225045348431,-6.49622806251549,-1.5204343629866,-6.5616768478205,-7.92907584303414
5.6,-18.1874603569225,1.81247809537358,-15.3546120062996,-15.4111361565011,1.83600093582568,-18.1530762097235,9.93601761071732,-2.65244933251597,-2.22350853473346,10.1282255670822,-0.81221566986245,-4.58201056207195,-6.40972905301671,-1.48837865880707,-6.56337577599178,-7.84719604668195
5.65,-18.3036271689912,1.52222193270165,-15.0320270805826,-15.6259973479106,2.22752895134871,-17.925645900675,9.92169866375405,-2.2437792164208,-2.61552890947233,10.2695870184809,-0.764357695030566,-4.59149328649265,-6.32290512384591,-1.46494081109375,-6.56442745977037,-7.76450793708884
5.7,-18.4112937700669,1.22790762478184,-14.7028921315416,-15.8336025286867,2.61450332086096,-17.6898646953871,9.89808037435279,-1.83376093244895,-3.01071735554008,10.3936022849323,-0.717632069595533,-4.60073699954661,-6.23461396002571,-1.45008924941573,-6.56483881587508,-7.6810327117681
5.75,-18.5103729655038,0.929742896037911,-14.3673920206949,-16.0338378719996,2.9965723687961,-17.445853748239,9.86519348813006,-1.42278513513629,-3.40097414883403,10.4990287470868,-0.672003194692464,-4.60977718159777,-6.14346153039151,-1.44351384137786,-6.56461789719843,-7.59679034085452
5.8,-18.6007792514636,0.627938820615045,-14.0257144357877,-16.2265949420838,3.37341317918885,-17.1937389552375,9.82307664700492,-1.01129076727158,-3.78111403616312,10.585652261592,-0.627435635321394,-4.61864563364362,-6.04782573934479,-1.4445675744711,-6.56377325666814,-7.51179946169347
5.85,-18.6824292262279,0.322709713787223,-13.6780497128902,-16.4117694435184,3.74473082987223,-16.9336508175683,9.77177638036643,-0.599752296594136,-4.14982039946317,10.6542716491465,-0.583894927385159,-4.62736990118607,-5.94591029334773,-1.45220372870347,-6.56231339720269,-7.42607732650444
5.9,-18.7552420294774,0.0152473065516608,-13.324590696248,-16.589260179034,4.11025713615762,-16.6657243224268,9.71134703603185,-0.188667923620828,-4.50765551420734,10.7060953998724,-0.541348234408741,-4.63597289176123,-5.83583918749845,-1.46491769331199,-6.56024630865683,-7.33963979641807
5.95,-18.8191397951897,-0.293180834428456,-12.965532630589,-16.758968212512,4.46974901175199,-16.3900988391199,9.64185066032949,0.221451093636401,-4.85534045300659,10.7423380062327,-0.499764860083236,-4.64447266671587,-5.71579897603111,-1.4807097344458,-6.55757909034295,-7.25250137503103
6,-18.8740481055343,-0.601561738491936,-12.6010730805323,-16.9207962291386,4.82298654801178,-16.1069180282805,9.56335683642836,0.630089902051028,-5.19370743374519,10.7641894892313,-0.45911662546161,-4.65288238637368,-5.58422646726989,-1.49709135877635,-6.55431765578617,-7.16467527466216
6.05,-18.91989643492,-0.909107122363256,-12.2314118718214,-17.0746480808693,5.16977090444706,-15.8163297619672,9.47594248962923,1.03673825153461,-5.52365655839933,10.7727902523467,-0.419378121694168,-4.66121038702796,-5.44002340351267,-1.51115850748648,-6.55046651481584,-7.07617350869773
6.1,-18.956618575131,-1.21522355784123,-11.8567510493114,-17.2204285024227,5.50992209410736,-15.5184860524151,9.37969166776855,1.44089741689951,-5.84611736908084,10.7692110921074,-0.380526850671082,-4.66946036813607,-5.28374119898211,-1.51974450461405,-6.54602862689645,-6.98700700375239
6.15,-18.9841530342345,-1.51948353073861,-11.4772948469382,-17.3580429808957,5.84327673749784,-15.2135429872622,9.27469530420512,1.84208586504337,-6.1620154634202,10.7544380908758,-0.342543266887672,-4.67763166857938,-5.11701364667859,-1.51964413882254,-6.5410053187339,-6.89718572581693
6.2,-19.0024434035982,-1.82159800586053,-11.0932496652782,-17.4873977607036,6.16968584834681,-14.9016606691761,9.16105097009473,2.2398437171474,-6.47224424858451,10.729362036424,-0.305410734321287,-4.6857196117958,-4.94207561247895,-1.50787566259843,-6.53539625862968,-6.80671881508814
6.25,-19.0114386889179,-2.12139093804649,-10.7048240527382,-17.6083999648252,6.48901270418238,-14.5830031579474,9.03886262184117,2.63373607820447,-6.77764177284573,10.6947719529429,-0.269115412166153,-4.69371590089912,-4.76167891118755,-1.48193286834651,-6.52919947976561,-6.71561472475363
6.3,-19.0110936025746,-2.41877601965954,-10.3122286868855,-17.7209578131953,6.80113084454152,-14.2577384132857,8.90824034877199,3.02335532361381,-7.07897245581581,10.6513522875511,-0.233646082975216,-4.7016090464819,-4.57892426235231,-1.43998267755245,-6.52241144454985,-6.62388135961412
6.35,-19.0013688159198,-2.71466448016849,-9.91567635291534,-17.8249809194439,7.10592222994915,-13.9260382367448,8.76930012524819,3.40832244514111,-7.37691344280678,10.5996832732867,-0.198993936166588,-4.70938481157706,-4.39704689624732,-1.38098156214728,-6.5150271423082,-6.53152621104636
6.4,-18.982231171207,-3.00999546680098,-9.51538191674646,-17.9203806479582,7.40327558574151,-13.5880782114056,8.62216357059991,3.7882875666612,-7.67204523432503,10.540243981918,-0.165152319025536,-4.7170266601526,-4.21919661861925,-1.30470606434225,-6.50704021292761,-6.4385564854253
6.45,-18.9536538538484,-3.30556752201748,-9.11156229071687,-18.0070705143504,7.69308494650155,-13.2440376381546,8.46695771950213,4.16292974423921,-7.96484618715027,10.4734175855751,-0.132116466326984,-4.72451619746885,-4.04824438494539,-1.21170945491241,-6.49844308951794,-6.34497922371892
6.5,-18.9156165264732,-3.60203386654541,-8.7044363903175,-18.0849666137795,7.97524840941758,-12.8940994676041,8.30381480467906,4.53195616575774,-8.25569044716138,10.3994983630487,-0.0998832185703512,-4.73183359258177,-3.88663403964961,-1.1032247910181,-6.48922715372209,-6.25080141053222
6.55,-18.8681054269059,-3.89990203520354,-8.29502309579956,-18.1539880631228,8.24966709832979,-12.5384502269012,8.13287205316352,4.89510086296985,-8.54484885421988,10.3187000125241,-0.0684507376055028,-4.73895797517868,-3.73628562243195,-0.981035700784566,-6.47938289794271,-6.15603007139834
6.6,-18.8111134326778,-4.19953722534751,-7.88485023088131,-18.2140574446579,8.51624433461893,-12.1772799408689,7.9542714967457,5.25212304405533,-8.83249235403843,10.2311648655048,-0.037818227178083,-4.7458678007466,-3.59854805643018,-0.847333209424574,-6.4689000894399,-6.06067235758812
6.65,-18.7446400950358,-4.50116872096684,-7.47511719309015,-18.2651012406405,8.77488500641786,-11.8107820470997,7.76815979672761,5.60280514797198,-9.11869745901039,10.1369736348583,-0.00798566467132333,-4.75254117976432,-3.47419422672959,-0.704572460200313,-6.45776793196336,-5.96473561813023
6.7,-18.668691645642,-4.80489877410629,-7.06673189925042,-18.3070502498914,9.02549512386604,-11.4391533047874,7.57468808265869,5.94695071359169,-9.40345331741644,10.0361553715371,0.021046450899003,-4.75895616815482,-3.36344950603136,-0.55533881997291,-6.4459752212937,-5.86822745909911
6.75,-18.5832809792709,-5.11071335658531,-6.66034909410428,-18.3398399792005,9.26798154523608,-11.0625936972317,7.37401180436206,6.28438214722845,-9.68666997626079,9.92869734804962,0.0492773307435939,-4.76509101761697,-3.266044623613,-0.402229243098453,-6.4335104917628,-5.7711557905369
6.8,-18.488427615823,-5.41849423626986,-6.25640856592088,-18.3634110039712,9.50225185668291,-10.6813063280755,7.16629059626962,6.61493846209787,-9.96818745531712,9.81455463079235,0.0767061052062583,-4.77092438566545,-3.18128457324819,-0.247752027574449,-6.4203621514871,-5.67352886162943
6.85,-18.3841576449054,-5.72803188087921,-5.85517211437241,-18.3777092940442,9.72821438702935,-10.2954973114495,6.95168815286214,6.93847305285094,-10.2477852870016,9.69365914674081,0.10333200790557,-4.77643550624003,-3.10812647437545,-0.094246133433924,-6.40651860466908,-5.57535528495583
6.9,-18.270503656089,-6.03903874615414,-5.45675839090279,-18.3826865020283,9.94577833832929,-9.90537565628505,6.73037211385401,7.25485155790656,-10.5251922168044,9.56592809173122,0.12915453418892,-4.78160432260164,-3.04526062633742,0.0561801191945909,-6.39196835989106,-5.47664405078148
6.95,-18.1475046577533,-6.35116256205594,-5.0604898923986,-18.3783002127122,10.1548540128588,-9.51115314513311,6.50251395766481,7.56394985213329,-10.8000958007371,9.43127156686598,0.154173573755913,-4.78641158491712,-2.9911902660456,0.201692052640128,-6.37670012383611,-5.3774045324663
7,-18.0152059871926,-6.66399928863923,-4.6653286417325,-18.3645141532254,10.355353117591,-9.11304420788179,6.26828890167538,7.86565220271667,-11.0721516783098,9.28959936581618,0.178389517974275,-4.7908389154569,-2.94430668139989,0.340754983227661,-6.36070288031901,-5.27764648412158
7.05,-17.8736592143872,-6.9771054707254,-4.27037505594963,-18.3412983645595,10.5471891280287,-8.71126579080417,6.02787580776744,8.15984961196995,-11.3409923408305,9.1408268685319,0.201803342964646,-4.79486884469994,-2.90295732052251,0.472145901568398,-6.34396595489423,-5.17738003167135
7.1,-17.7229220415519,-7.29000977613447,-3.87487552627308,-18.3086293358392,10.7302776944144,-8.30603722139459,5.78145709168674,8.44643836253344,-11.606235254414,8.98488002581109,0.224416669973968,-4.79848482187305,-2.86550536873856,0.594952622687418,-6.32647906562693,-5.07661565846555
7.15,-17.5630582002828,-7.60222355489842,-3.4782252016192,-18.2664901033676,10.9045370747404,-7.89758006946294,5.52921863484239,8.72531877295517,-11.8674902342542,8.82169944416726,0.24623180489602,-4.80167120356136,-2.82971102572846,0.708578217673424,-6.30823236087073,-4.97536418655544
7.2,-17.3941373478182,-7.9132503057069,-3.07996662185891,-18.2148703169536,11.0698885805541,-7.48755663891118,5.27134969725379,8.99639416510908,-12.12436600089,8.65124360144257,0.26725175903921,-4.80441322402846,-2.79346681447201,0.812724933518259,-6.28921644509258,-4.87363675468352
7.25,-17.2162349636471,-8.22259398018128,-2.67978485389096,-18.1537662763818,11.2262570232507,-7.07734857911896,5.00804283047465,9.2595700393143,-12.3764758799756,8.4734912407084,0.287480253394592,-4.80669695079605,-2.7551122293357,0.907354188603712,-6.26942239392735,-4.77144479396333
7.3,-17.0294322474156,-8.5297660949996,-2.27749977307335,-18.0831809411093,11.3735711502856,-6.66802424087681,4.739493789455,9.51475344836658,-12.6234426341885,8.28844300334023,0.306921708730633,-4.80850922886787,-2.71339304768575,0.992648686113391,-6.24884175973527,-4.66880000213621
7.35,-16.8338160188311,-8.83429165615469,-1.87305610755698,-18.0031239163932,11.5117640624876,-6.26037652978985,4.46590144244194,9.7618525579579,-12.8649024392476,8.09612237197529,0.325581223845706,-4.80983761675871,-2.667416590393,1.06897468335896,-6.22746656898102,-4.56571431719325
7.4,-16.6294786200211,-9.13571392863961,-1.4665118263762,-17.913611419067,11.6407736053587,-5.85496144525533,4.1874676781633,10.0007763780967,-13.1005080355485,7.89657600064451,0.343464544254705,-4.81067031721902,-2.6166051263389,1.13684533689374,-6.20528931275863,-4.46219989104868
7.45,-16.4165178206004,-9.43359810868015,-1.05802540644705,-17.814666226125,11.7605427288725,-5.45213598077418,3.90439730968108,10.2314346480918,-13.3299311027401,7.68987351303481,0.360578023482994,-4.81099610524429,-2.56064922262428,1.19688587840991,-6.18230293175842,-4.35826906384554
7.5,-16.1950367255101,-9.72753397445596,-0.64784246139826,-17.7063176091349,11.871019811802,-5.05209435239369,3.61689797444051,10.4537378563547,-13.5528639168257,7.47610685093048,0.376928578998775,-4.81080425563691,-2.49946247447045,1.24980121739543,-6.15850079691517,-4.25393433937145
7.55,-15.9651436855396,-10.0171376053499,-0.236282158697641,-17.5886012573174,11.9721589480005,-4.65483434531059,3.32518003017223,10.667597375632,-13.7690203583012,7.25538925376176,0.392523644643448,-4.81008447205896,-2.43313871273517,1.29634641646018,-6.13387668689832,-4.14920836196241
7.6,-15.7269522103103,-10.3020522694957,0.176276207115759,-17.4615591918955,12.0639201933038,-4.25924418614376,3.02945644642836,10.8729256942175,-13.9781363457182,7.02785394721497,0.407371121227258,-4.80882681918515,-2.36191248630644,1.33730034653658,-6.10842476350823,-4.04410389517811
7.65,-15.4805808833967,-10.5819485851686,0.589406176331164,-17.3252396740587,12.146269772815,-3.86434418487349,2.7299426916449,11.0696367241218,-14.1799697721935,6.79365261438325,0.421479326752404,-4.80702165924601,-2.28562676550147,1.37344270358124,-6.08213954593466,-3.93863380244514
7.7,-15.2261532791828,-10.8565240638318,1.00264637024198,-17.1796971086102,12.2191802492678,-3.46929726826017,2.42685661572315,11.2576461680235,-14.37430002311,6.55295371729834,0.434856947514885,-4.80465959394707,-2.20422729625919,1.4055344571214,-6.05501588471728,-3.83281102978532
7.75,-14.9637978809954,-11.1255021418823,1.41551182623335,-17.0249919450719,12.2826306539418,-3.07341435976553,2.12041832821046,11.4368719279927,-14.5609271519128,6.30594073019689,0.44751299112587,-4.80173141246696,-2.11799843097704,1.43453484811272,-6.02704893612859,-3.72664859067641
7.8,-14.6936480000218,-11.3886308048078,1.82750427846544,-16.8611905777392,12.3366065822272,-2.67615524084994,1.81138920195995,11.6072345403964,-14.7396707878364,6.05281033882821,0.459456742288373,-4.79822804597909,-2.02732664024168,1.4613785738032,-5.99823413757981,-3.62015955303165
7.85,-14.4158416945051,-11.6456809020392,2.2381212886589,-16.6883652458912,12.3811002564132,-2.27712554626079,1.50135442896597,11.7686576229902,-14.9103688449525,5.79377065276624,0.470697721969964,-4.79414052891109,-1.93262032204973,1.48689313886372,-5.96856718453371,-3.51335702823316
7.9,-14.1305216887091,-11.896444243713,2.64686417452325,-16.5065939350975,12.4161105586174,-1.87607054469484,1.19156806528131,11.9210683219073,-15.0728760964008,5.52903947027274,0.481245650430374,-4.78945996695485,-1.83429367968595,1.51178663954209,-5.93804400929684,-3.40625416211262
7.95,-13.8378352911642,-12.1407315622646,3.05324472125721,-16.3159602803074,12.4416430369917,-1.47286633888739,0.882988577026652,12.0643977480094,-15.2270626713812,5.25884262796946,0.49111041439686,-4.7841775116684,-1.73275431850831,1.53664012412904,-5.90666076195972,-3.29922070241221
8,-13.5379343117276,-12.3783704126491,3.45679069411759,-16.1165534711822,12.457709888447,-1.06750908860164,0.576316152145559,12.1985813938221,-15.3728125256953,4.9834124605762,0.500302038531741,-4.77828434136915,-1.62839440172813,1.56190433639885,-5.87441379365852,-3.19269398451862
8.05,-13.2309749770309,-12.6092030753863,3.85705019728383,-15.9084681599224,12.4643299211507,-0.660102818914652,0.272030278524153,12.3235595239878,-15.5100219295874,4.70298638939204,0.508830661206777,-4.77177164790513,-1.52158506329946,1.5879005847844,-5.84129964224659,-3.08698593485647
8.1,-12.9171178439292,-12.8330845168573,4.25359494625804,-15.6918043716639,12.4615284999766,-0.25084632722279,-0.0295736128830987,12.4392775337988,-15.6385980095549,4.41780565213903,0.516706514488392,-4.76463062880476,-1.41267365837619,1.61482541284305,-5.8073150203894,-2.98230224809946
8.15,-12.5965277106152,-13.049880451617,4.6460225380691,-15.4666674173632,12.4493374779504,0.159980352070619,-0.328349367608349,12.5456862718997,-15.758457373867,4.12811418132539,0.523939908146116,-4.75685248424565,-1.30198334403185,1.64275867690866,-5.77245680603305,-2.87876108860721
8.2,-12.2693735251105,-13.2594655421491,5.03395781591428,-15.2331678089638,12.4277951165359,0.572029523986421,-0.624774994307206,12.6427423246338,-15.8695248448879,3.83415763346522,0.530541217423413,-4.74842841824531,-1.18981442936701,1.67167456750702,-5.73672203514322,-2.77641072736627
8.25,-11.9358282909018,-13.4617217626703,5.41705343296471,-14.991421176534,12.3969459973727,0.9848991084469,-0.919910787645003,12.730408260759,-15.971732315083,3.53618256733847,0.536520874254399,-4.73934964345981,-1.07644691705806,1.70145504661754,-5.70010789656921,-2.67524568351244
8.3,-11.5960689695374,-13.6565369454215,5.79498972432015,-14.7415481869912,12.3568409278114,1.39814533153387,-1.21468066800831,12.8086528363471,-16.0650177378756,3.23443576599243,0.541889361570542,-4.72960738897769,-0.962143677574078,1.73190511876081,-5.66261172885518,-2.57522108132819
8.35,-11.2502763800553,-13.8438035204848,6.16747399699147,-14.4836744639693,12.3075368423072,1.81129460632784,-1.50986368914406,12.8774511606116,-16.1493242593858,2.92916369436038,0.546657210316843,-4.71919291051214,-0.847153749641091,1.76276931598735,-5.6242310187977,-2.4762650582573
8.4,-10.8986350951568,-14.0234174535916,6.53423934580044,-14.2179305083546,12.2490967014438,2.2238544312872,-1.8060904509681,12.9367848241845,-16.2245994925708,2.62061208217623,0.550834998785664,-4.70809750242364,-0.731715340328874,1.79374876024295,-5.58496340153381,-2.37828916633656
8.45,-10.5413333340904,-14.195277380692,6.89504309869632,-13.9444516189984,12.1815893900652,2.63532318445992,-2.10384377509791,12.98664199198,-16.2907949314081,2.30902562025783,0.554433353876475,-4.69631251104329,-0.616058197510674,1.82451817483213,-5.5448066619371,-2.28119679835887
8.5,-10.1785628522454,-14.3592839332419,7.24966498866802,-13.6633778131159,12.1050896157121,3.04519873764464,-2.40346299045463,13.0270174632588,-16.3478654995256,1.99464775716569,0.557462953899749,-4.68382934881359,-0.500405137266984,1.85474225115245,-5.50375873709867,-2.18488974131526
